actual_arrival_delay_min,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,delayed,hour,scheduled_travel_time_min,transport_type_Metro,transport_type_Train,transport_type_Tram,weather_condition_Cloudy,weather_condition_Fog,weather_condition_Rain,weather_condition_Snow,weather_condition_Storm,event_type_Festival,event_type_No events,event_type_Parade,event_type_Protest,event_type_Sports,season_Spring,season_Summer,season_Winter
11,9.5,48,16,7.0,10000,4,0,0,5,1,11,40.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
17,34.8,85,11,18.2,50000,84,0,0,5,1,11,33.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
17,17.8,74,6,11.1,10000,60,0,0,5,1,11,20.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
17,13.9,89,54,5.3,0,7,0,1,5,1,12,42.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
28,14.8,97,50,19.1,0,85,0,1,5,1,12,32.0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
1,27.4,86,54,4.9,0,17,0,1,5,0,12,25.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
5,8.6,83,2,18.1,0,3,0,1,5,0,12,52.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
14,10.6,66,49,14.5,50000,3,0,0,5,1,13,39.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
17,25.2,66,25,14.8,2000,36,1,0,5,1,13,43.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4,-2.1,43,30,15.3,0,14,0,0,5,0,13,53.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6,29.6,73,35,10.1,0,37,0,0,5,1,13,57.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
20,12.2,71,25,16.3,50000,26,0,1,5,1,14,49.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
20,18.3,30,2,16.7,10000,84,1,1,5,1,14,46.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
28,25.3,52,43,7.2,0,47,0,0,5,1,14,56.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29,5.6,93,54,8.0,500,45,0,0,5,1,14,34.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
7,30.6,57,27,17.8,0,45,0,0,5,1,15,41.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
27,34.2,33,43,10.5,2000,47,0,0,5,1,15,17.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
14,14.8,70,16,17.3,500,58,0,0,5,1,15,19.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
19,32.5,89,37,12.5,500,3,0,0,5,1,15,48.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
18,-5.0,47,46,11.9,0,74,1,1,5,1,16,18.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
14,30.8,92,29,0.6,0,18,0,0,5,1,16,39.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
16,7.4,90,1,5.6,0,56,0,0,5,1,16,27.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
9,7.5,78,7,10.0,50000,18,1,0,5,1,16,25.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-3,4.1,76,13,11.7,50000,90,0,1,5,0,17,35.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,7.7,68,36,12.6,10000,41,0,1,5,0,17,51.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
20,3.5,35,34,14.3,50000,91,0,0,5,1,17,45.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
-2,31.2,82,41,13.1,500,4,0,1,5,0,17,39.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
24,31.0,54,38,17.0,0,47,0,0,5,1,18,30.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
22,-0.9,94,10,5.9,2000,24,0,0,5,1,18,25.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
19,0.7,34,14,12.8,0,66,0,0,5,1,18,27.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11,29.5,94,1,1.0,0,25,0,0,5,1,18,28.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
23,11.0,37,36,9.6,0,73,0,0,5,1,19,25.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2,1.8,68,42,5.4,0,87,0,1,5,0,19,18.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6,15.4,72,31,7.6,500,61,0,1,5,1,19,25.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
26,11.7,34,39,7.1,0,92,0,0,5,1,19,31.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
25,3.8,33,12,1.2,0,6,0,0,5,1,20,39.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,23.8,30,42,9.3,500,43,0,0,5,0,20,50.0,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
1,20.3,85,16,19.9,2000,86,0,0,5,0,20,40.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,-1.0,74,14,6.0,0,26,0,0,5,0,20,54.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
12,32.0,94,32,14.7,0,41,0,0,5,1,21,43.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
21,17.3,32,50,11.0,0,72,1,1,5,1,21,31.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
10,5.0,51,15,6.5,2000,55,0,1,5,1,21,20.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
7,3.3,85,50,1.8,500,2,0,0,5,1,21,53.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
25,0.4,47,12,4.3,0,12,0,0,5,1,22,47.0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
18,12.0,54,54,15.6,50000,69,0,0,5,1,22,52.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
10,0.4,77,21,5.6,0,58,1,0,5,1,22,24.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
20,11.6,60,22,2.9,0,37,0,0,5,1,22,28.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
22,1.0,59,35,6.6,0,84,0,0,5,1,23,35.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
12,21.3,95,42,11.7,0,82,0,0,5,1,23,49.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
28,26.4,39,49,14.1,50000,88,0,1,5,1,23,39.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
2,17.0,88,49,7.7,0,67,0,0,5,0,23,31.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,22.2,80,9,10.0,0,85,0,1,6,0,0,18.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
26,32.5,38,16,9.1,0,68,0,0,6,1,0,18.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23,20.5,83,29,0.2,0,0,0,1,6,1,0,49.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3,9.6,91,12,7.9,0,49,0,0,6,0,0,57.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
23,13.0,38,29,11.7,0,80,0,0,6,1,1,43.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21,29.4,38,56,11.4,0,72,0,0,6,1,1,45.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
11,0.2,53,45,15.0,0,8,0,0,6,1,1,28.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
21,8.0,68,29,13.4,2000,52,0,0,6,1,1,46.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
18,18.1,37,6,5.5,500,87,0,1,6,1,2,52.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
14,22.1,54,9,5.1,0,9,0,1,6,1,2,53.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
8,25.5,95,34,9.3,0,83,0,0,6,1,2,46.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
19,7.7,39,1,14.7,10000,80,0,0,6,1,2,26.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
21,0.8,53,29,1.9,0,76,0,0,6,1,3,16.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
6,33.2,88,18,19.0,0,28,1,1,6,1,3,28.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26,-1.9,60,38,10.9,500,35,0,1,6,1,3,21.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,-1.2,40,36,6.1,500,86,0,0,6,1,3,39.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
9,14.8,35,59,13.9,0,26,0,0,6,1,4,25.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
25,27.8,99,2,0.9,0,17,1,1,6,1,4,41.0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
5,26.0,61,24,9.7,0,17,0,0,6,0,4,18.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9,32.5,68,33,9.7,10000,8,0,0,6,1,4,41.0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
10,0.7,77,54,3.2,0,66,1,0,6,1,5,20.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
5,10.0,42,57,16.7,0,6,0,1,6,0,5,51.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
4,6.3,88,21,15.9,0,57,0,0,6,0,5,21.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-1,29.4,96,37,3.1,0,78,0,1,6,0,5,36.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
29,14.5,85,13,7.3,0,29,0,0,6,1,6,48.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28,-3.9,70,38,2.0,0,72,0,0,6,1,6,17.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
3,23.3,85,53,17.0,0,60,0,0,6,0,6,26.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
15,10.5,64,1,6.5,500,90,0,1,6,1,6,34.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
10,16.2,67,31,8.8,0,99,1,0,6,1,7,51.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15,30.8,96,42,6.5,2000,81,0,0,6,1,7,33.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
22,5.3,63,52,6.2,0,94,0,0,6,1,7,27.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
13,4.6,99,2,14.9,10000,16,0,0,6,1,7,35.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
24,5.5,40,40,15.0,50000,52,0,1,6,1,8,19.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
15,8.5,56,7,10.4,0,5,0,0,6,1,8,20.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23,-0.7,77,25,13.2,50000,38,0,1,6,1,8,33.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
15,22.9,53,31,10.2,0,24,0,1,6,1,8,53.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29,3.3,47,10,0.6,500,41,0,0,6,1,9,31.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3,32.0,56,49,1.3,0,41,0,1,6,0,9,48.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
25,3.6,83,0,7.7,0,58,0,0,6,1,9,34.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,5.2,84,14,15.0,0,37,0,0,6,0,9,29.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
26,6.9,50,3,18.3,0,30,0,0,6,1,10,39.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,25.7,88,3,0.6,2000,28,1,1,6,0,10,56.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
8,12.1,63,27,7.4,0,8,0,0,6,1,10,42.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
9,27.8,87,9,4.5,0,0,0,0,6,1,10,31.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
22,26.4,77,10,16.3,50000,79,0,1,6,1,11,46.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
14,32.2,83,49,16.9,50000,86,0,1,6,1,11,50.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
16,25.3,47,22,4.1,50000,71,1,0,6,1,11,16.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
12,-2.9,32,46,14.2,10000,46,0,0,6,1,11,42.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
-1,28.5,53,2,14.6,0,75,0,0,6,0,12,39.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
23,32.5,30,38,3.5,0,9,0,0,6,1,12,28.0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
11,34.7,35,38,8.7,0,15,0,0,6,1,12,38.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
18,0.0,48,16,12.4,50000,46,0,0,6,1,12,29.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
19,19.5,72,21,0.5,0,42,0,0,6,1,13,36.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,3.0,37,51,8.1,0,23,0,1,6,0,13,44.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
19,5.5,98,26,3.1,0,7,0,0,6,1,13,43.0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
5,24.8,81,55,10.8,0,74,0,0,6,0,13,33.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,34.1,76,15,16.9,0,25,0,0,6,1,14,46.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
17,18.8,57,15,10.5,500,6,0,0,6,1,14,44.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
12,29.0,75,39,0.7,0,78,0,0,6,1,14,41.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
21,-4.6,33,2,0.6,0,14,0,0,6,1,14,27.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
22,-3.5,37,51,12.1,10000,47,0,0,6,1,15,49.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
5,18.9,90,46,6.6,2000,2,0,0,6,0,15,45.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11,10.6,46,32,11.5,0,15,0,0,6,1,15,29.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
29,30.6,63,41,3.3,50000,78,0,0,6,1,15,47.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-3,7.1,49,1,15.5,2000,88,1,0,6,0,16,50.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,12.3,63,38,17.2,0,96,0,0,6,0,16,49.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
5,16.1,72,45,17.8,2000,13,0,0,6,0,16,54.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,5.9,39,47,6.1,2000,87,0,0,6,0,16,38.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24,31.3,59,26,13.2,0,74,1,1,6,1,17,27.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
22,13.6,54,59,5.6,0,2,0,0,6,1,17,31.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
24,12.0,86,14,15.3,0,72,0,1,6,1,17,25.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
11,29.0,92,6,2.4,2000,69,0,1,6,1,17,20.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2,7.5,76,44,15.3,0,30,0,1,6,0,18,43.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
23,27.7,32,56,8.8,500,79,0,0,6,1,18,40.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.1,75,41,17.1,0,74,1,1,6,0,18,47.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
7,2.3,65,8,14.8,0,16,0,1,6,1,18,28.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
